ZIP_CODE,ZIP_GEOID,CSA_CODE,CSA_NAME,ZIP_NAME,TOTAL_POP,POP_DEN,AREA_SQMI,TOP_30,LESS_30_INC,LESS_30_INC_M,LESS_30_RENT,30_60_INC_L,30_60_INC_U,30_60_INC_L_M,30_60_INC_U_M,30_60_RENT,60_90_INC_L,60_90_INC_U,60_90_INC_L_M,60_90_INC_U_M,60_90_RENT,90_120_INC_L,90_120_INC_U,90_120_INC_L_M,90_120_INC_U_M,90_120_RENT,120_150_INC_L,120_150_INC_U,120_150_INC_L_M,120_150_INC_U_M,120_150_RENT,MORE_150_INC,MORE_150_INC_M,MORE_150_RENT
11721,860Z200US11721,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11721,6569,2618,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08850,860Z200US08850,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08850,8410,3648,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10014,860Z200US10014,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10014,29461,60759,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10927,860Z200US10927,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10927,12286,6193,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07018,860Z200US07018,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07018,29216,17576,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11366,860Z200US11366,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11366,13659,8964,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10550,860Z200US10550,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10550,40073,20163,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10992,860Z200US10992,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10992,10284,910,11,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10994,860Z200US10994,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10994,6357,1028,6,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10040,860Z200US10040,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10040,43653,76989,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07649,860Z200US07649,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07649,8208,3404,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11020,860Z200US11020,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11020,6145,3184,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11550,860Z200US11550,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11550,60668,14414,4,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07711,860Z200US07711,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07711,1811,2799,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07702,860Z200US07702,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07702,4138,1915,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11201,860Z200US11201,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11201,69755,51520,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10030,860Z200US10030,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10030,31268,112773,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07501,860Z200US07501,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07501,35492,19717,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10970,860Z200US10970,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10970,11571,1032,11,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11213,860Z200US11213,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11213,69131,64241,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07020,860Z200US07020,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07020,14394,14823,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11692,860Z200US11692,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11692,24584,24201,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07662,860Z200US07662,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07662,5790,5845,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10577,860Z200US10577,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10577,6145,927,7,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10025,860Z200US10025,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10025,96988,109115,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11224,860Z200US11224,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11224,47893,30877,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11233,860Z200US11233,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11233,83125,61623,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10304,860Z200US10304,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10304,44864,12852,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10473,860Z200US10473,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10473,60087,28105,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08824,860Z200US08824,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08824,13297,3067,4,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07310,860Z200US07310,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07310,14371,23513,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11363,860Z200US11363,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11363,7365,8519,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11365,860Z200US11365,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11365,46424,18662,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11368,860Z200US11368,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11368,112750,42812,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10069,860Z200US10069,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10069,6259,152648,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11375,860Z200US11375,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11375,75212,31070,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07110,860Z200US07110,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07110,29695,8801,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08901,860Z200US08901,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08901,56870,9075,6,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07803,860Z200US07803,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07803,3990,1359,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11412,860Z200US11412,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11412,40593,24677,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11417,860Z200US11417,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11417,31200,28020,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07631,860Z200US07631,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07631,29109,5885,5,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11419,860Z200US11419,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11419,48096,42693,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10984,860Z200US10984,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10984,3079,1638,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11432,860Z200US11432,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11432,64268,31762,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11433,860Z200US11433,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11433,38865,25387,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07030,860Z200US07030,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07030,58754,47029,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11106,860Z200US11106,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11106,40198,46917,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11435,860Z200US11435,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11435,59961,39692,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10940,860Z200US10940,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10940,51853,821,63,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11439,860Z200US11439,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11439,2140,14381,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11516,860Z200US11516,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11516,8450,9187,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11542,860Z200US11542,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11542,29095,4329,7,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08884,860Z200US08884,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08884,8152,3529,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11001,860Z200US11001,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11001,26138,11852,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11549,860Z200US11549,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11549,2508,10459,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10589,860Z200US10589,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10589,7159,1026,7,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10548,860Z200US10548,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10548,4446,2156,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
12604,860Z200US12604,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 12604,1978,10550,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08835,860Z200US08835,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08835,10892,4834,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07035,860Z200US07035,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07035,10922,1640,7,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08502,860Z200US08502,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08502,11603,877,13,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11693,860Z200US11693,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11693,13558,13713,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
06607,860Z200US06607,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 06607,7133,6168,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07081,860Z200US07081,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07081,17011,3286,5,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11230,860Z200US11230,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11230,90245,48969,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08721,860Z200US08721,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08721,22217,935,24,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11369,860Z200US11369,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11369,32177,29686,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
10036,860Z200US10036,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 10036,30930,69158,0,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11357,860Z200US11357,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11357,42792,15110,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
11101,860Z200US11101,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 11101,34279,13250,3,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
07503,860Z200US07503,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 07503,19625,12690,2,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
08828,860Z200US08828,408,"New York-Newark, NY-NJ-CT-PA",ZCTA5 08828,2302,2779,1,1,"$35,000","$2,900",$400,"$35,001","$70,000","$2,901","$5,800","$1,300","$70,001","$105,000","$5,801","$8,800","$2,200","$105,001","$140,000","$8,801","$11,700","$3,100","$140,001","$175,000","$11,701","$14,600","$3,900","$175,001","$14,601","$4,700"
